"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Class"
-116.78,221000,1946,7,12480,"A",1697,5102,55.102,33,2
-116.84,199200,855,5,5673,"A",797,2592,54.155,33.01,3
-116.88,166700,1583,11,7217,"A",1502,4197,28.827,33.05,2
-116.88,171500,541,16,3204,"A",529,1818,52.596,33.02,3
-116.9,167200,634,11,3213,"A",579,1975,3.475,33.03,3
-116.86,164500,1689,17,9044,"A",1596,5030,36.348,33.05,2
-116.86,170200,68,17,401,"A",69,251,46.518,33.02,3
-116.84,209800,202,11,1227,"A",198,645,56.674,33.02,3
-116.74,158200,946,17,4190,"B",673,1802,24.744,33.33,3
-116.68,156300,374,26,1820,"B",324,1001,21.797,33.16,3
-116.6,172900,365,23,1731,"B",258,612,27.813,33.06,3
-116.58,134400,224,36,992,"B",126,334,30.089,33.09,3
-116.56,148200,361,15,1985,"B",209,536,4.125,33.05,3
-116.61,198100,538,11,2522,"B",269,616,3.875,33.04,3
-116.66,221900,272,24,1378,"B",188,532,15.909,33.09,3
-116.67,193800,74,16,349,"A",43,120,5.359,32.97,3
-116.52,189900,852,18,4454,"B",656,1754,4.57,32.9,3
-116.34,176400,514,24,2746,"B",295,731,33.214,33.36,3
-116.32,1e+05,367,19,1791,"B",185,327,33.625,33.28,3
-116.26,83700,284,17,934,"B",184,452,19.875,33.07,3
-116.28,58800,128,18,382,"B",69,194,25.179,32.84,3
-116.37,98700,1152,12,4890,"B",570,1289,25.795,33.19,3
-116.58,116500,876,19,4085,"B",718,2133,2.919,32.69,3
-116.45,127100,643,22,2680,"B",516,1644,21.949,32.65,3
-116.35,110700,606,16,2595,"B",367,1046,17.137,32.74,3
-116.2,61800,409,28,1608,"B",254,567,14.648,32.64,3
-116.75,217400,845,17,4863,"A",769,2266,42.321,32.85,3
-116.79,231800,786,12,4281,"A",721,1891,35.769,32.84,3
-116.76,187200,702,16,3311,"A",624,1627,31.196,32.84,3
-116.77,222900,817,16,3688,"A",767,1969,2.875,32.82,3
-116.75,308600,481,17,3348,"A",443,1222,66.361,32.82,3
-116.8,274600,565,11,3874,"A",546,1672,61.481,32.8,3
-116.62,169100,847,18,4115,"A",745,2032,40.159,32.86,3
-116.87,248900,321,15,2053,"A",309,993,55.164,32.75,3
-116.91,300300,624,8,4630,"A",575,2048,64.745,32.73,3
-116.87,259900,491,13,3268,"A",503,1431,57.652,32.72,3
-116.89,293100,393,9,2652,"A",362,1355,62.578,32.67,3
-116.76,214500,751,14,4085,"A",688,2129,47.367,32.74,3
-116.79,206100,520,19,2652,"A",491,1421,35.227,32.61,3
-122.41,500001,545,25,1178,"D",441,592,36.728,37.81,1
-122.41,500001,1311,31,3991,"D",1201,2305,18.981,37.81,1
-122.42,500001,317,52,1314,"D",250,473,43.472,37.81,1
-122.42,500001,581,52,2852,"D",510,838,80.755,37.8,1
-122.42,500001,1355,52,4985,"D",1255,1848,49.211,37.8,1
-122.42,500001,731,50,2494,"D",712,958,32.356,37.8,1
-122.42,500001,170,52,741,"D",165,277,44.712,37.8,1
-122.41,500001,672,52,2583,"D",613,1335,31.477,37.8,1
-122.41,350000,611,52,2618,"D",559,1328,41.607,37.8,1
-122.41,500001,775,52,3278,"D",709,1279,54.378,37.8,1
-122.41,500001,252,52,812,"D",247,629,25.875,37.8,1
-122.41,433300,946,52,4088,"D",863,1906,36.065,37.8,1
-122.41,500001,309,52,1288,"D",272,437,63.245,37.8,1
-122.4,500001,575,52,1860,"D",448,679,4.775,37.8,1
-122.4,412500,568,52,2094,"D",503,920,42.015,37.8,1
-122.4,250000,349,12,1349,"D",334,536,77.852,37.81,1
-122.41,375000,741,52,2450,"D",664,1415,28.229,37.8,1
-122.4,3e+05,570,52,1642,"D",513,1432,19.063,37.8,1
-122.41,168800,395,52,1394,"D",400,1700,2.75,37.8,1
-122.41,4e+05,416,52,1724,"D",395,1016,33.839,37.8,1
-122.41,243800,748,52,1866,"D",710,2957,18.295,37.8,1
-122.41,450000,738,30,1821,"D",684,1648,0.8836,37.8,1
-122.41,500001,837,52,3697,"D",711,1446,5.866,37.8,1
-122.41,350000,751,52,2892,"D",733,1785,35.746,37.8,1
-122.41,380000,1011,52,3598,"D",966,2062,29.871,37.79,1
-122.42,500001,685,52,2797,"D",651,1156,43.472,37.8,1
-122.42,450000,1040,52,3823,"D",977,1830,42.458,37.8,1
-122.42,458300,1115,52,3321,"D",1034,1576,20.987,37.8,1
-122.42,420000,486,52,1777,"D",427,932,33.643,37.8,1
-122.42,287500,870,52,3067,"D",850,2122,25.603,37.8,1
-122.42,225000,1021,52,3457,"D",994,2286,2.565,37.79,1
-122.42,4e+05,1100,52,3364,"D",1045,2112,21.343,37.79,1
-122.42,275000,1232,52,3511,"D",1131,2452,25.013,37.79,1
-122.41,500001,851,52,2909,"D",830,1711,30.296,37.79,1
-122.41,500001,869,52,3302,"D",727,1178,33.681,37.79,1
-122.41,350000,544,52,2161,"D",431,904,35.066,37.79,1
-122.41,225000,642,52,1999,"D",620,1846,19.145,37.8,1
-122.41,55000,938,52,2302,"D",861,1515,13.668,37.79,1
-122.41,500001,1535,52,3260,"D",1457,3260,0.9,37.8,2
-122.39,500001,1474,25,4561,"D",1169,1525,45.581,37.8,2
-122.4,450000,660,52,1185,"D",623,1007,14.552,37.79,1
-122.41,237500,738,52,1436,"D",662,1688,15.156,37.79,1
-122.41,500001,1286,52,3610,"D",1047,1504,32.059,37.79,1
-122.41,275000,2509,52,6016,"D",2119,3436,25.166,37.79,2
-122.42,225000,1241,52,2737,"D",1029,1761,18.068,37.79,1
-122.41,225000,2747,52,5783,"D",2538,4518,1.724,37.79,2
-122.42,500001,507,26,812,"D",445,628,23.304,37.78,1
-122.42,500001,884,27,1728,"D",752,1211,0.8543,37.78,1
-122.43,500001,837,39,3275,"D",725,1137,37.679,37.81,1
-122.44,500001,412,52,1724,"D",319,540,42.857,37.8,1
-122.43,500001,942,52,4309,"D",798,1297,46.781,37.81,1
-122.45,500001,322,52,1375,"D",184,287,39.028,37.81,1
-122.44,500001,594,52,2869,"D",335,500,50.376,37.8,1
-122.44,500001,735,52,3257,"D",620,1045,45.523,37.8,1
-122.44,500001,470,52,1580,"D",448,714,32.447,37.8,1
-122.44,5e+05,291,52,1006,"D",257,445,27.717,37.8,1
-122.44,500001,719,52,3149,"D",658,1145,4.625,37.8,1
-122.44,500001,472,52,3161,"D",410,842,79.761,37.8,1
-122.44,500001,593,52,2865,"D",577,1029,52.539,37.8,1
-122.44,500001,487,52,1603,"D",464,727,39.856,37.8,1
-122.43,466700,848,52,3172,"D",806,1259,41.047,37.8,1
-122.43,4e+05,813,52,2788,"D",764,1302,4.199,37.8,1
-122.43,5e+05,821,52,2994,"D",779,1240,33.715,37.8,1
-122.43,475000,726,52,1976,"D",669,1045,36.893,37.8,1
-122.43,5e+05,251,52,1006,"D",233,349,32.235,37.8,1
-122.43,500001,322,52,1380,"D",288,553,40.417,37.8,1
-122.42,500001,772,52,2657,"D",685,1014,4.038,37.8,1
-122.43,5e+05,572,52,2696,"D",552,925,50.365,37.8,1
-122.43,500001,649,52,2520,"D",607,959,57.934,37.8,1
-122.43,500001,622,52,2802,"D",572,954,45.399,37.8,1
-122.42,500001,1112,52,4079,"D",1024,1466,45.913,37.8,1
-122.42,500001,1342,48,4506,"D",1239,1980,40.156,37.79,1
-122.43,500001,892,52,3565,"D",852,1377,38.068,37.79,1
-122.43,500001,847,52,3486,"D",813,1248,72.623,37.79,1
-122.43,500001,1566,52,6186,"D",1374,2065,58.543,37.79,2
-122.44,500001,359,52,1979,"D",370,648,53.124,37.79,1
-122.44,500001,151,52,1335,"D",157,402,108.783,37.79,1
-122.44,500001,353,52,2045,"D",327,722,80.755,37.79,1
-122.44,500001,186,52,1447,"D",181,483,150.001,37.79,1
-122.45,500001,280,52,2196,"D",291,668,100.914,37.79,1
-122.45,500001,579,52,3069,"D",536,1107,55.634,37.79,1
-122.45,425000,482,52,1734,"D",429,731,14.804,37.79,1
-122.45,500001,215,52,1457,"D",208,495,107.097,37.79,1
-122.46,500001,96,52,899,"D",110,304,142.959,37.79,1
-122.46,500001,373,52,2106,"D",348,743,52.909,37.79,1
-122.44,500001,535,52,1817,"D",487,800,3.975,37.79,1
-122.44,500001,840,52,3640,"D",796,1525,44.375,37.79,1
-122.44,500001,808,52,3785,"D",799,1371,64.209,37.79,1
-122.43,500001,938,52,3522,"D",887,1319,43.986,37.79,1
-122.43,500001,969,52,3219,"D",830,1152,42.042,37.79,1
-122.42,87500,895,52,2511,"D",804,1202,26.607,37.79,1
-122.42,117500,301,6,670,"D",284,655,34.423,37.79,1
-122.43,500001,1095,50,3312,"D",997,1475,27.165,37.79,1
-122.43,500001,842,52,3020,"D",769,1294,34.375,37.79,1
-122.43,460000,394,25,1637,"D",379,649,50.049,37.79,1
-122.44,500001,461,52,1903,"D",433,831,44.464,37.79,1
-122.44,468800,491,52,2083,"D",483,1224,40.882,37.79,1
-122.44,5e+05,384,52,1726,"D",356,614,36.812,37.79,1
-122.44,372200,657,52,2695,"D",573,1243,28.569,37.78,1
-122.45,333300,699,45,2747,"D",693,1320,31.576,37.78,1
-122.45,500001,464,46,2009,"D",453,761,37.188,37.79,1
-122.45,500001,716,52,3975,"D",691,1515,50.156,37.78,1
-122.43,450000,1001,24,2459,"D",957,1362,26.782,37.79,1
-122.43,220000,843,10,2380,"D",789,1245,13.062,37.78,1
-122.44,237500,310,39,1181,"D",281,901,14.866,37.78,1
-122.45,494400,291,52,1345,"D",294,560,37.159,37.78,1
-122.45,355300,606,52,2686,"D",578,1392,4,37.78,1
-122.46,4e+05,379,47,1682,"D",375,837,52.806,37.78,1
-122.44,492300,314,37,1235,"D",297,481,36.875,37.78,1
-122.44,280000,791,52,3510,"D",657,1703,28.654,37.78,1
-122.44,412500,334,44,1545,"D",326,561,3.875,37.78,1
-122.45,322700,397,43,1452,"D",393,897,41.319,37.78,1
-122.45,428300,194,48,1013,"D",205,464,32.011,37.78,1
-122.45,418400,438,52,2033,"D",418,2198,36.667,37.78,1
-122.44,146900,236,16,883,"D",219,601,2.151,37.78,1
-122.43,350000,587,49,2246,"D",546,1277,29.792,37.78,1
-122.44,471400,851,52,3017,"D",800,1588,33.882,37.78,1
-122.44,341700,736,52,2747,"D",653,1309,2.943,37.78,1
-122.44,346200,279,52,1118,"D",284,514,24.196,37.78,1
-122.44,293800,386,31,1364,"D",379,707,31.607,37.78,1
-122.43,287500,1034,26,3587,"D",936,1821,26.392,37.78,1
-122.43,275000,468,2,1205,"D",363,577,36.437,37.78,1
-122.42,187500,1645,19,4065,"D",1470,2079,31.462,37.78,2
-122.42,72500,339,17,1257,"D",384,1093,18.438,37.78,1
-122.43,115000,908,17,2728,"D",893,1670,1.077,37.78,1
-122.43,112500,696,24,2037,"D",585,1371,0.9355,37.78,1
-122.42,275000,425,52,989,"D",341,634,24.414,37.78,1
-122.42,187500,469,52,1254,"D",456,895,21.516,37.78,1
-122.43,177500,364,29,1310,"D",379,1009,13.844,37.78,1
-122.43,316700,628,52,1952,"D",576,1284,2.105,37.78,1
-122.43,442900,1069,52,4014,"D",927,2070,28.202,37.78,1
-122.43,425000,1072,52,3944,"D",973,1913,29.567,37.77,1
-122.44,475000,753,52,2911,"D",676,1696,25.721,37.78,1
-122.44,364300,647,52,2705,"D",628,1355,20.161,37.77,1
-122.45,350000,548,52,2339,"D",507,1090,33.679,37.77,1
-122.45,500001,708,52,3188,"D",664,1526,33.068,37.77,1
-122.45,500001,465,52,1722,"D",437,885,30.906,37.77,1
-122.44,500001,807,52,3475,"D",777,1518,36.186,37.77,1
-122.45,5e+05,509,52,2296,"D",472,1039,41.417,37.77,1
-122.45,5e+05,627,52,2191,"D",585,1100,30.409,37.77,1
-122.45,492900,626,52,2645,"D",553,1275,3.35,37.77,1
-122.43,335700,832,52,3563,"D",787,1712,33.702,37.77,1
-122.43,4e+05,366,52,1760,"D",318,742,4.445,37.77,1
-122.44,488900,520,52,2002,"D",501,939,32.239,37.77,1
-122.44,438900,736,52,2994,"D",700,1428,30.766,37.77,1
-122.42,250000,349,52,1086,"D",361,589,25.186,37.77,1
-122.42,450000,568,52,1925,"D",515,867,2.879,37.77,1
-122.43,366700,482,52,1567,"D",425,654,26.914,37.77,1
-122.43,412500,729,52,2514,"D",597,1428,23.977,37.77,1
-122.43,337500,620,52,2416,"D",591,1188,23.887,37.77,1
-122.43,222700,472,52,1862,"D",471,872,32.981,37.77,1
-122.43,354500,1116,52,4397,"D",1053,1939,27.587,37.77,1
-122.43,418800,629,52,2685,"D",614,1170,36.894,37.77,1
-122.44,476900,559,52,2537,"D",530,849,51.788,37.77,1
-122.44,4e+05,1268,52,5604,"D",1196,2023,44.085,37.77,1
-122.44,455900,452,38,2202,"D",435,833,68.939,37.76,1
-122.44,500001,667,52,3225,"D",619,1494,44.875,37.77,1
-122.44,500001,745,52,3505,"D",714,1374,43.667,37.77,1
-122.45,500001,507,50,2518,"D",516,979,46.912,37.76,1
-122.45,450000,292,52,1457,"D",315,621,46.477,37.76,1
-122.45,500001,682,52,3095,"D",639,1269,3.575,37.77,1
-122.45,500001,852,52,3939,"D",797,1737,45.052,37.77,1
-122.41,55000,836,52,1928,"D",739,2124,11.185,37.78,1
-122.41,375000,763,52,1534,"D",614,1520,14.554,37.78,1
-122.41,350000,72,52,254,"D",29,153,38.625,37.78,1
-122.41,275000,76,52,361,"D",55,168,32.292,37.77,1
-122.41,193800,565,52,1963,"D",524,1628,26.083,37.77,1
-122.4,350000,132,32,352,"D",105,313,25.742,37.78,1
-122.41,250000,276,52,849,"D",222,582,34.671,37.77,1
-122.41,32500,422,52,1014,"D",382,1055,18.519,37.78,1
-122.39,275000,1179,3,3464,"D",919,1441,47.105,37.78,1
-122.39,187500,515,5,1405,"D",392,725,36.037,37.78,1
-122.39,350000,24,52,94,"D",27,113,46.563,37.79,1
-122.37,250000,1045,26,5416,"D",962,4531,27.909,37.81,2
-122.4,112500,202,52,464,"D",148,286,16.125,37.78,1
-122.4,225000,63,52,144,"D",68,1061,43.958,37.77,1
-122.42,162500,323,52,759,"D",255,421,20.548,37.77,1
-122.42,312500,493,52,1176,"D",436,1136,1.375,37.77,1
-122.42,225000,588,37,1291,"D",557,1846,13.365,37.76,1
-122.42,350000,656,52,2185,"D",626,1266,27.794,37.77,1
-122.42,325000,1315,52,4226,"D",1242,2619,25.755,37.77,1
-122.42,250000,1030,52,3587,"D",979,2259,25.403,37.76,1
-122.43,275000,779,52,2714,"D",733,1438,36.031,37.77,1
-122.43,250000,353,52,1582,"D",329,868,38.261,37.76,1
-122.43,350000,566,52,2250,"D",562,1051,28.458,37.76,1
-122.44,361600,683,52,2959,"D",666,1145,42.222,37.76,1
-122.44,386100,1210,30,5089,"D",1139,1935,46.053,37.76,1
-122.44,316200,1381,28,4930,"D",1321,2232,43.232,37.75,2
-122.44,423100,422,35,1581,"D",388,580,4.05,37.76,1
-122.44,376600,569,50,2589,"D",544,945,52.519,37.76,1
-122.45,500001,457,51,2564,"D",442,810,56.235,37.76,1
-122.44,370000,472,52,1968,"D",430,784,33.702,37.76,1
-122.44,370000,454,52,2110,"D",438,816,39.079,37.76,1
-122.44,405400,496,52,2509,"D",478,855,50.731,37.76,1
-122.43,427300,1017,52,3771,"D",921,1575,35.655,37.76,1
-122.43,500001,459,52,2242,"D",464,751,4.75,37.76,1
-122.43,455400,501,52,2356,"D",481,909,42.569,37.76,1
-122.43,386400,849,52,3708,"D",822,1531,33.565,37.76,1
-122.42,270000,1192,52,4407,"D",1076,2280,33.937,37.76,1
-122.42,391200,1084,52,4001,"D",1037,2129,35.052,37.76,1
-122.42,490000,487,52,2088,"D",488,1082,26.803,37.76,1
-122.42,225000,400,52,1190,"D",332,1270,20.329,37.76,1
-122.42,266700,629,52,2038,"D",596,2007,25.701,37.76,1
-122.42,265000,610,52,1494,"D",590,1630,1.65,37.76,1
-122.42,212500,817,46,2150,"D",807,2075,13.824,37.76,1
-122.42,250000,611,52,1855,"D",614,1715,21.289,37.75,1
-122.42,262500,302,52,1207,"D",269,1008,33.816,37.75,1
-122.42,275000,272,52,801,"D",259,639,21.971,37.75,1
-122.42,250000,510,52,1609,"D",439,1155,22.328,37.75,1
-122.42,3e+05,525,52,1974,"D",465,935,27.173,37.75,1
-122.42,4e+05,528,52,2112,"D",513,1227,35.536,37.75,1
-122.42,4e+05,762,52,2708,"D",741,1460,29.052,37.75,1
-122.42,275000,396,52,1564,"D",374,1162,3,37.75,1
-122.43,396800,595,52,2700,"D",575,1181,3.575,37.75,1
-122.43,355600,495,52,1970,"D",474,871,40.625,37.75,1
-122.43,387900,507,52,2459,"D",475,1012,40.568,37.75,1
-122.43,437500,434,52,2332,"D",406,861,44.318,37.76,1
-122.43,355600,509,52,2285,"D",456,839,47.946,37.75,1
-122.44,375000,637,52,3114,"D",591,1144,4,37.75,1
-122.44,368900,425,52,2082,"D",411,801,42.708,37.75,1
-122.43,383700,581,52,2721,"D",519,1043,37.545,37.75,1
-122.44,338800,291,46,1519,"D",289,573,42.667,37.75,1
-122.44,380400,334,52,1573,"D",338,725,50.505,37.75,1
-122.43,347500,393,52,1615,"D",378,633,35.114,37.75,1
-122.43,362200,767,52,3521,"D",687,1415,4.875,37.75,1
-122.43,347700,623,52,2960,"D",589,1191,3.95,37.75,1
-122.42,306000,533,52,2164,"D",469,1122,32.632,37.75,1
-122.42,325700,624,52,2713,"D",594,1370,46.547,37.74,1
-122.42,328100,427,52,1786,"D",394,856,30.833,37.74,1
-122.43,324300,498,52,2229,"D",472,1079,50.196,37.74,1
-122.43,325900,468,52,2155,"D",490,962,3.775,37.75,1
-122.43,356100,977,40,4850,"D",952,1824,50.519,37.75,1
-122.44,409700,1247,21,5457,"D",1180,2304,45.469,37.75,2
-122.44,391900,1269,23,6291,"D",1198,2818,42.672,37.74,2
-122.44,294900,366,52,2074,"D",394,909,48.382,37.74,1
-122.44,350000,44,23,184,"D",40,118,45.375,37.74,1
-122.43,331000,653,52,3328,"D",614,1260,47.437,37.74,1
-122.43,333100,539,52,2637,"D",497,1159,38.846,37.74,1
-122.43,300900,314,52,1514,"D",301,724,53.292,37.74,1
-122.43,298900,224,52,1142,"D",206,494,50.602,37.73,1
-122.43,310800,205,52,1029,"D",212,461,50.782,37.73,1
-122.38,450000,68,52,248,"D",51,124,14.886,37.76,1
-122.39,208300,170,52,624,"D",148,410,40.042,37.76,1
-122.39,162500,28,52,157,"D",27,88,3.675,37.76,1
-122.39,290900,427,52,1877,"D",398,712,39.722,37.76,1
-122.39,321600,468,52,2316,"D",476,1047,45.057,37.76,1
-122.39,253700,691,52,3390,"D",596,1645,37.051,37.76,1
-122.4,243300,1584,44,6848,"D",1383,3269,28.679,37.75,2
-122.4,298300,912,52,4265,"D",836,1555,4.119,37.76,1
-122.4,320000,311,52,1495,"D",275,506,44.375,37.76,1
-122.4,277300,246,52,1185,"D",253,480,44.074,37.76,1
-122.41,262500,281,52,1427,"D",236,620,19.944,37.76,1
-122.4,239100,385,52,1529,"D",348,1347,29.312,37.76,1
-122.41,260300,784,52,3452,"D",753,2987,28.135,37.76,1
-122.41,233300,496,52,2064,"D",466,1726,34.028,37.76,1
-122.41,225000,139,52,492,"D",168,316,30.865,37.76,1
-122.41,325000,81,52,351,"D",75,308,26.667,37.76,1
-122.41,3e+05,515,52,2479,"D",496,1816,30.774,37.76,1
-122.41,265000,678,52,2605,"D",611,2071,32.964,37.76,1
-122.4,214600,307,52,1182,"D",306,1029,20.577,37.75,1
-122.41,229000,276,52,1057,"D",292,837,24.531,37.75,1
-122.41,253900,404,52,1919,"D",421,1483,34.063,37.75,1
-122.41,230000,415,52,1892,"D",371,1442,42.891,37.75,1
-122.41,255300,386,52,1678,"D",357,1220,25.809,37.75,1
-122.41,178100,606,52,2164,"D",513,2034,20.325,37.75,1
-122.41,236100,623,52,2452,"D",549,1932,23.903,37.75,1
-122.41,206300,334,9,1282,"D",305,1176,26.538,37.75,1
-122.39,201000,846,42,4110,"D",674,2147,25.694,37.74,1
-122.39,217300,972,43,4864,"D",959,3134,43.393,37.73,1
-122.4,225400,712,45,3490,"D",781,2337,34.472,37.73,1
-122.4,211800,509,45,2462,"D",450,1587,2.59,37.74,1
-122.38,140400,990,18,4037,"D",834,2722,14.282,37.73,1
-122.38,203400,1664,15,6804,"D",1581,4737,14.133,37.73,2
-122.39,185300,308,45,1462,"D",302,924,21.767,37.74,1
-122.38,187500,27,20,120,"D",19,55,2.625,37.73,1
-122.38,193800,276,38,1388,"D",265,871,21.667,37.73,1
-122.39,195100,299,46,1517,"D",309,879,22.222,37.73,1
-122.39,192000,329,52,1931,"D",293,1025,29.063,37.73,1
-122.39,189000,224,52,1070,"D",207,567,28.603,37.73,1
-122.4,199300,326,48,1489,"D",356,1115,26.364,37.73,1
-122.39,206300,340,28,1609,"D",290,1064,11.125,37.72,1
-122.39,192300,570,45,2893,"D",535,1923,36.607,37.72,1
-122.39,181300,34,52,135,"D",26,93,21.484,37.72,1
-122.41,275900,622,52,3065,"D",606,1405,37.813,37.75,1
-122.41,270800,382,38,1754,"D",354,928,41.417,37.74,1
-122.41,255200,262,34,1403,"D",255,839,47.031,37.74,1
-122.41,254700,559,52,2524,"D",476,1430,34.073,37.75,1
-122.41,284900,576,52,2515,"D",540,1209,35.912,37.75,1
-122.41,335000,86,48,409,"D",70,148,36.687,37.74,1
-122.41,249000,175,52,831,"D",159,415,19.464,37.74,1
-122.41,250800,339,52,1842,"D",357,1032,55.563,37.74,1
-122.42,271300,418,52,2019,"D",448,999,42.212,37.74,1
-122.42,279900,432,52,1916,"D",424,889,40.391,37.74,1
-122.42,281300,346,52,1674,"D",335,734,38.864,37.74,1
-122.42,263900,353,52,1271,"D",324,1076,29.911,37.74,1
-122.42,275000,607,52,2163,"D",546,1447,33.555,37.75,1
-122.41,240900,330,43,1663,"D",335,935,41.552,37.74,1
-122.41,229600,398,47,1728,"D",315,1178,32.813,37.74,1
-122.41,230000,399,52,2058,"D",399,1208,36.429,37.74,1
-122.42,246400,769,50,3426,"D",671,2261,2.888,37.73,1
-122.42,240900,351,52,1651,"D",366,973,34.583,37.74,1
-122.42,258600,550,52,2084,"D",516,1438,23.087,37.74,1
-122.42,243000,370,52,1540,"D",363,1136,43.125,37.74,1
-122.42,292300,654,52,3230,"D",611,1765,33.333,37.73,1
-122.43,263200,347,52,1583,"D",341,935,46.786,37.73,1
-122.43,264000,322,49,1435,"D",329,1008,4,37.73,1
-122.43,275500,276,52,1386,"D",274,729,36.694,37.73,1
-122.43,259800,280,48,1289,"D",235,782,36.719,37.72,1
-122.44,267200,347,52,1775,"D",367,1102,43.125,37.72,1
-122.44,270000,492,52,2381,"D",447,1485,43.898,37.73,1
-122.44,261900,205,52,866,"D",171,587,50.224,37.73,1
-122.42,229400,411,46,1819,"D",406,1534,40.132,37.73,1
-122.42,279300,342,35,1871,"D",310,1055,4.625,37.73,1
-122.42,254500,322,35,1791,"D",304,988,45.769,37.73,1
-122.43,240900,401,52,1985,"D",424,1337,41.071,37.73,1
-122.41,230200,573,42,2604,"D",507,1703,34.231,37.73,1
-122.4,238700,411,50,1947,"D",384,1170,34.769,37.73,1
-122.4,233000,406,42,1413,"D",362,1027,23.625,37.73,1
-122.41,271300,358,52,1931,"D",356,1092,37.835,37.73,1
-122.41,272500,378,41,2115,"D",365,1168,40.642,37.73,1
-122.42,250300,308,48,1474,"D",330,998,40.781,37.73,1
-122.4,219400,306,47,1465,"D",315,1119,42.672,37.72,1
-122.4,239300,248,37,971,"D",208,647,21.187,37.72,1
-122.41,276200,567,33,2789,"D",552,1682,38.643,37.73,1
-122.41,242900,434,35,2104,"D",410,1225,48.214,37.72,1
-122.41,236200,316,32,1650,"D",295,904,40.583,37.72,1
-122.42,244700,546,37,2638,"D",521,1789,40.071,37.72,1
-122.43,252600,562,50,2912,"D",537,1989,36.667,37.72,1
-122.43,254000,696,49,3427,"D",661,2363,36.885,37.72,1
-122.43,250500,478,52,2206,"D",456,1583,37.105,37.72,1
-122.44,252000,571,52,2890,"D",541,1769,38.274,37.72,1
-122.43,242000,719,52,3351,"D",706,2101,30.107,37.72,1
-122.43,251800,738,52,3602,"D",647,2270,38.934,37.73,1
-122.43,222600,306,52,1494,"D",360,1463,31.786,37.73,1
-122.44,265000,405,49,1557,"D",385,1173,34.605,37.72,1
-122.44,268500,585,48,2675,"D",540,1773,39.565,37.72,1
-122.45,261800,319,52,1729,"D",300,890,43.036,37.72,1
-122.44,260000,272,52,1380,"D",284,847,37.143,37.72,1
-122.45,270600,506,46,2559,"E",498,1562,43.846,37.71,1
-122.45,261600,322,52,1658,"E",326,1086,38.583,37.71,1
-122.45,243600,351,41,1578,"E",299,1159,39.167,37.71,1
-122.46,246200,337,52,1580,"E",330,1425,40.547,37.71,1
-122.46,231600,283,47,1527,"E",282,1102,4,37.71,1
-122.43,266900,564,35,2878,"D",528,1633,4.5,37.71,1
-122.43,266500,278,52,1508,"D",304,1138,40.234,37.71,1
-122.43,255600,286,52,1410,"D",282,879,31.908,37.71,1
-122.44,247700,282,52,1507,"D",281,929,38.958,37.72,1
-122.44,251500,591,52,2711,"D",524,1848,39.567,37.71,1
-122.44,248900,247,46,1230,"D",257,895,53.913,37.71,1
-122.44,264100,441,31,2370,"D",470,1524,50.201,37.71,1
-122.45,251000,669,34,3131,"E",600,2204,35.536,37.71,1
-122.4,219100,413,40,1948,"D",396,1434,30.313,37.72,1
-122.4,238000,397,40,1883,"D",438,1411,30.469,37.71,1
-122.41,226300,481,47,2289,"D",465,1697,34.773,37.71,1
-122.41,181900,1240,28,5015,"D",1029,3900,12.269,37.71,2
-122.41,213900,433,40,2054,"D",429,1738,49.926,37.71,1
-122.41,217800,429,49,1852,"D",447,1615,3.495,37.71,1
-122.4,218300,440,41,1975,"D",424,1528,38.625,37.72,1
-122.4,241900,250,47,1167,"D",253,953,42.727,37.72,1
-122.46,414300,545,52,2236,"D",532,1186,34.531,37.76,1
-122.46,435700,388,52,1824,"D",363,799,3.75,37.77,1
-122.46,390000,449,52,1817,"D",380,948,3.93,37.76,1
-122.45,5e+05,1330,31,5283,"D",1269,2659,35.744,37.76,2
-122.46,367700,165,28,1072,"D",168,363,61.636,37.76,1
-122.46,374200,438,26,2192,"D",456,954,45.352,37.75,1
-122.47,406500,783,52,2941,"D",726,1545,29.899,37.76,1
-122.47,359600,740,52,2680,"D",713,1587,25.933,37.76,1
-122.47,345700,670,49,2842,"D",648,1396,32.679,37.76,1
